UserID,UserNo,Name,Email,IP Address,Unique ID,Started,Device Type,Network Experience,Call Experience,Data Experience,SMS Experience,Locality
215295160,287,,,45.144.113.218,,18/04/2023 14:23,iPhone,7,8,8,7,Marsaskala
215295444,288,,,185.5.48.131,,18/04/2023 14:15,Other,10,10,10,10,Zabbar
215297277,289,,,69.6.61.238,,18/04/2023 14:37,Samsung,7,8,7,9,Zabbar
215298211,290,,,185.5.48.146,,18/04/2023 14:47,Samsung,9,10,10,10,Birzebbuga
215299069,291,,,185.5.48.42,,18/04/2023 14:50,Huawei,8,10,7,10,Hal Far
215302903,292,,,77.25.136.74,,18/04/2023 15:24,OnePlus,2,2,3,8,Ta' Qali
215304897,293,,,185.5.48.33,,18/04/2023 15:40,Xiaomi,2,1,1,1,Xghajra
215309288,294,,,141.8.5.60,,18/04/2023 16:24,Xiaomi,1,2,3,3,Marsaskala
215309301,295,,,85.232.217.56,,18/04/2023 16:24,Huawei,3,3,4,7,San Gwann
215312683,296,,,94.17.252.226,,18/04/2023 16:57,iPhone,1,3,1,3,Birkirkara
215313734,297,,,88.203.119.204,,18/04/2023 17:09,iPhone,2,1,8,10,Iklin
215314055,298,,,141.8.102.169,,18/04/2023 17:10,Samsung,1,1,10,10,Ghaxaq
215314185,299,,,185.5.48.5,,18/04/2023 17:14,Samsung,5,5,5,10,Mosta
215315727,300,,,92.251.5.97,,18/04/2023 17:27,Samsung,1,2,3,3,Ghaxaq
215315872,301,,,141.8.127.41,,18/04/2023 17:32,iPhone,9,9,10,10,Birkirkara
215316424,302,,,94.17.231.248,,18/04/2023 17:39,iPhone,1,1,5,5,Birzebbuga
215317707,303,,,92.251.124.240,,18/04/2023 17:54,Xiaomi,7,7,7,7,Hal Far
215319006,304,,,185.5.48.145,,18/04/2023 18:04,Samsung,1,6,1,6,Zejtun
215319025,305,,,185.5.48.42,,18/04/2023 18:05,Samsung,5,5,4,10,Tarxien
215320478,306,,,185.5.48.174,,18/04/2023 18:22,Huawei,5,9,3,6,Xghajra
215320600,307,,,141.8.46.241,,18/04/2023 18:24,OnePlus,5,5,3,5,Santa Venera
215321115,308,,,92.251.73.71,,18/04/2023 18:28,Xiaomi,10,10,10,10,Zejtun
215321420,309,,,185.5.48.169,,18/04/2023 18:33,iPhone,6,6,6,6,Birkirkara
215321920,310,,,185.5.48.21,,18/04/2023 18:40,iPhone,2,6,1,8,Birzebbuga
215322081,311,,,84.255.28.199,,18/04/2023 18:43,Samsung,5,8,1,10,Gudja
215322426,312,,,85.232.221.89,,18/04/2023 18:44,Samsung,4,8,2,10,Hamrun
215322489,313,,,185.5.48.36,,18/04/2023 18:46,Samsung,2,6,1,6,Birkirkara
215323593,314,,,185.5.48.6,,18/04/2023 19:03,Samsung,6,8,6,10,Zabbar
215324770,315,,,195.158.101.27,,18/04/2023 19:18,Samsung,5,5,5,10,Santa Venera
215326124,316,,,77.71.170.219,,18/04/2023 19:36,iPhone,1,1,1,1,Zabbar
215327182,317,,,94.17.104.188,,18/04/2023 19:53,OnePlus,1,1,5,5,Ghaxaq
215328469,318,,,85.232.212.221,,18/04/2023 20:13,Samsung,1,7,8,7,Marsaskala
215332115,319,,,46.11.126.114,,18/04/2023 21:11,Samsung,2,3,2,1,Birkirkara
215332319,320,,,94.17.119.220,,18/04/2023 21:17,iPhone,3,5,3,10,Ghaxaq
215340045,321,,,78.133.14.212,,19/04/2023 01:11,iPhone,9,10,9,10,Birkirkara
215342804,322,,,46.11.241.151,,19/04/2023 05:20,OnePlus,8,8,7,10,San Gwann
215342864,323,,,185.5.48.47,,19/04/2023 05:24,Samsung,10,10,10,10,Marsaskala
215343441,324,,,185.5.48.173,,19/04/2023 06:12,Samsung,9,9,9,9,Marsaskala
215343557,325,,,212.65.104.13,,19/04/2023 06:23,OnePlus,9,9,10,10,Marsaskala
215344220,326,,,185.5.48.139,,19/04/2023 06:55,iPhone,8,7,7,9,Birzebbuga
215344965,327,,,195.158.70.182,,19/04/2023 07:21,Xiaomi,4,4,4,3,Zabbar
215352432,328,,,46.11.7.116,,19/04/2023 09:12,Other,6,6,6,7,Birzebbuga
215355365,329,,,185.5.48.174,,19/04/2023 09:41,Samsung,2,2,1,7,Zabbar
215359251,330,,,85.232.217.24,,19/04/2023 10:18,iPhone,5,7,9,10,Tarxien
215362259,331,,,85.232.210.162,,19/04/2023 10:43,Samsung,8,8,8,9,Zejtun
215365553,332,,,213.165.162.12,,19/04/2023 11:12,iPhone,2,7,2,8,Ghaxaq
215379986,333,,,185.5.48.145,,19/04/2023 13:15,iPhone,9,9,8,9,Tarxien
215381701,334,,,185.5.48.9,,19/04/2023 13:31,Samsung,6,8,7,9,Marsaskala
215398505,335,,,185.5.48.130,,19/04/2023 15:41,Xiaomi,4,4,4,8,Attard
215400904,336,,,185.5.48.169,,19/04/2023 16:02,iPhone,9,9,8,10,Santa Lucija
215409046,337,,,185.5.48.45,,19/04/2023 17:10,Samsung,7,9,8,8,Zejtun
215409570,338,,,185.5.48.154,,19/04/2023 17:15,Samsung,8,8,9,8,Birzebbuga
215411664,339,,,195.158.68.91,,19/04/2023 17:40,iPhone,6,9,4,9,"Paola,Malta"
215424002,340,,,185.5.48.12,,19/04/2023 21:05,Samsung,10,10,9,10,Marsaskala
215426140,341,,,92.251.27.31,,19/04/2023 21:56,Samsung,10,10,10,10,Zejtun
215431734,342,,,188.172.74.114,,20/04/2023 04:02,Samsung,6,7,6,7,Zejtun
215432396,343,,,185.5.48.149,,20/04/2023 05:18,iPhone,5,6,7,6,Marsaskala
215432584,344,,,194.158.51.178,,20/04/2023 05:42,Huawei,5,3,8,5,Ghaxaq
215432902,345,,,94.138.255.245,,20/04/2023 06:13,OnePlus,8,10,9,9,Marsaskala
215434620,346,,,185.5.48.167,,20/04/2023 07:29,Samsung,7,7,7,7,Birkirkara
215455689,347,,,185.5.48.16,,20/04/2023 11:38,iPhone,1,6,6,6,Marsaskala
215458717,348,,,185.5.48.133,,20/04/2023 12:16,Samsung,9,8,7,9,Birgu
215464516,349,,,88.203.24.187,,20/04/2023 13:15,iPhone,8,10,5,10,Valletta
215475173,350,,,78.133.85.180,,20/04/2023 15:04,iPhone,10,8,6,10,Birkirkara
215482741,351,,,188.172.85.113,,20/04/2023 16:12,Samsung,2,6,3,6,Xghajra
215495199,352,,,77.25.141.247,,20/04/2023 19:32,iPhone,5,8,4,10,Birkirkara
215496909,353,,,92.251.9.102,,20/04/2023 20:07,iPhone,1,1,3,5,Mriehel
215505973,354,,,141.8.113.242,,21/04/2023 03:06,Samsung,1,1,7,8,Kalkara
215507321,355,,,94.17.200.81,,21/04/2023 05:44,Samsung,5,7,4,9,Hal Far
215507776,356,,,195.158.68.53,,21/04/2023 06:16,Xiaomi,1,3,1,8,Birzebbuga
215547609,357,,,78.133.81.129,,21/04/2023 15:18,iPhone,3,3,8,5,Qrendi
215547691,358,,,141.8.88.204,,21/04/2023 15:18,iPhone,2,3,2,7,Qrendi
215547883,359,,,185.5.48.165,,21/04/2023 15:20,OnePlus,5,3,7,7,Marsaxlokk
215547915,360,,,185.5.48.17,,21/04/2023 15:22,Xiaomi,8,9,8,10,Tarxien
215547963,361,,,195.158.68.84,,21/04/2023 15:19,Samsung,4,6,5,7,Xlendi
215547989,362,,,185.5.48.5,,21/04/2023 15:21,iPhone,2,8,1,8,Birzebbuga
215547991,363,,,185.5.48.9,,21/04/2023 15:22,iPhone,1,2,1,5,Luqa
215548012,364,,,185.5.48.13,,21/04/2023 15:21,OnePlus,7,10,3,10,Marsaxlokk
215548016,365,,,2606:54c0:4ec0::27c:20,,21/04/2023 15:21,iPhone,1,1,3,1,Qrendi
215548017,366,,,185.5.48.47,,21/04/2023 15:22,iPhone,4,10,10,10,Marsaxlokk
215548099,367,,,185.5.48.172,,21/04/2023 15:20,Samsung,2,1,2,2,Marsaxlokk
215548104,368,,,92.251.20.173,,21/04/2023 15:22,iPhone,6,8,3,8,Zurrieq
215548153,369,,,46.11.34.191,,21/04/2023 15:23,Xiaomi,9,10,10,10,Kirkop
215548166,370,,,185.5.48.161,,21/04/2023 15:22,iPhone,8,8,8,9,Attard
215548242,371,,,88.203.62.61,,21/04/2023 15:20,iPhone,4,4,4,7,Marsaxlokk
215548246,372,,,185.5.48.42,,21/04/2023 15:23,Huawei,6,1,5,1,Marsaxlokk
215548253,373,,,195.158.98.208,,21/04/2023 15:24,Xiaomi,3,3,3,6,Birzebbuga
215548296,374,,,77.71.203.31,,21/04/2023 15:24,Other,10,10,6,10,Tarxien
215548333,375,,,185.5.48.31,,21/04/2023 15:24,OnePlus,7,9,8,9,Ghaxaq
215548391,376,,,92.251.24.112,,21/04/2023 15:25,Samsung,10,10,10,10,Tarxien
215548426,377,,,92.251.63.135,,21/04/2023 15:25,Samsung,8,9,7,8,Marsaxlokk
215548475,378,,,77.25.144.246,,21/04/2023 15:27,Samsung,10,10,10,10,Bugibba
215548506,379,,,69.6.39.175,,21/04/2023 15:19,Samsung,9,10,10,10,Qrendi
215548517,380,,,46.11.77.115,,21/04/2023 15:25,Xiaomi,2,2,2,2,Ghaxaq
215548536,381,,,185.5.48.151,,21/04/2023 15:26,Xiaomi,2,3,1,5,Birzebbuga
215548550,382,,,185.5.48.139,,21/04/2023 15:21,Samsung,10,10,9,9,Luqa
215548611,383,,,141.8.41.232,,21/04/2023 15:23,iPhone,7,9,5,8,Kirkop
215548643,384,,,185.5.48.163,,21/04/2023 15:26,OnePlus,3,3,2,5,Kirkop
215548703,385,,,185.5.48.23,,21/04/2023 15:23,Samsung,5,5,5,8,Gudja
215549022,386,,,185.5.48.132,,21/04/2023 15:31,Samsung,7,9,7,9,Tarxien
215549048,387,,,88.203.29.3,,21/04/2023 15:33,iPhone,6,4,5,7,Hamrun
215549145,388,,,185.5.48.46,,21/04/2023 15:34,Xiaomi,8,8,8,8,Kirkop
215549267,389,,,185.5.48.172,,21/04/2023 15:36,Xiaomi,1,5,2,10,Ta' Xbiex
215549988,390,,,185.5.48.130,,21/04/2023 15:23,OnePlus,7,10,5,10,Marsalforn
215550010,391,,,94.17.184.91,,21/04/2023 15:44,iPhone,4,8,6,9,Tarxien
215550249,392,,,46.11.80.125,,21/04/2023 15:47,Samsung,3,10,3,10,Kalkara
215550413,393,,,94.17.25.64,,21/04/2023 15:35,Xiaomi,4,9,4,9,Hal Far
215550893,394,,,195.158.76.221,,21/04/2023 15:53,iPhone,6,7,2,5,Qrendi
215551139,395,,,46.11.83.164,,21/04/2023 15:57,iPhone,5,6,5,7,Kirkop
215551345,396,,,109.200.60.182,,21/04/2023 15:59,Samsung,10,10,10,10,Bugibba
215551524,397,,,92.251.125.90,,21/04/2023 15:55,Samsung,2,2,6,7,Kirkop
215552906,398,,,185.5.48.154,,21/04/2023 16:16,Xiaomi,8,9,7,10,Qawra
215553851,399,,,195.158.111.38,,21/04/2023 16:24,iPhone,8,10,8,10,Tarxien
215554075,400,,,185.5.48.146,,21/04/2023 16:31,Xiaomi,10,10,10,10,Zurrieq
215554685,401,,,46.11.146.222,,21/04/2023 16:31,Samsung,5,9,8,10,Zabbar
215555945,402,,,185.5.48.181,,21/04/2023 16:53,Huawei,10,10,10,10,Qrendi
215557386,403,,,185.5.48.22,,21/04/2023 17:08,Other,9,10,8,10,Birzebbuga
215559323,404,,,46.11.87.167,,21/04/2023 17:53,Xiaomi,9,9,9,5,Birkirkara
215559552,405,,,46.11.29.48,,21/04/2023 17:57,iPhone,10,10,10,10,Haz Zebbug (Ghawdex)
215559862,406,,,141.8.34.126,,21/04/2023 18:02,iPhone,7,8,7,10,Zurrieq
215560111,407,,,185.5.48.135,,21/04/2023 18:07,Samsung,10,10,10,10,Hal Far
215560759,408,,,141.8.0.142,,21/04/2023 18:20,Samsung,1,5,5,5,Kirkop
215562788,409,,,141.8.88.107,,21/04/2023 19:04,Samsung,6,5,9,10,Marsa
215567762,410,,,85.232.216.107,,21/04/2023 21:24,Huawei,10,10,10,10,Tarxien
215569620,411,,,185.5.48.163,,21/04/2023 22:48,Other,3,8,1,9,Zejtun
215570683,412,,,88.203.38.81,,22/04/2023 00:07,Samsung,2,2,1,3,Santa Lucija
215572389,413,,,185.5.48.158,,22/04/2023 06:05,Samsung,6,8,5,10,Marsaskala
215574142,414,,,141.8.24.68,,22/04/2023 08:23,iPhone,9,9,9,9,Marsaxlokk
215574393,415,,,185.5.48.21,,22/04/2023 08:34,iPhone,1,3,1,7,Fgura
215574427,416,,,185.5.48.5,,22/04/2023 08:34,Xiaomi,8,7,9,9,Safi
215574431,417,,,46.11.102.3,,22/04/2023 08:34,iPhone,4,3,10,8,Zurrieq
215574449,418,,,92.251.73.202,,22/04/2023 08:36,Samsung,8,10,10,10,Safi
215574506,419,,,188.172.90.37,,22/04/2023 08:39,iPhone,1,1,1,1,Zebbug (Ghawdex) (Malta)
215574509,420,,,185.5.48.52,,22/04/2023 08:40,iPhone,9,9,10,10,Zebbug (Ghawdex) (Malta)
215574516,421,,,92.251.87.9,,22/04/2023 08:39,iPhone,3,5,3,10,Zebbug (Ghawdex) (Malta)
215574528,422,,,185.5.48.52,,22/04/2023 08:40,iPhone,3,3,5,9,Zebbug (Ghawdex) (Malta)
215574540,423,,,185.5.48.157,,22/04/2023 08:39,Samsung,10,10,10,10,Zebbug (Ghawdex) (Malta)
215574547,424,,,46.11.113.28,,22/04/2023 08:41,Xiaomi,3,3,5,7,Zebbug (Ghawdex) (Malta)
215574555,425,,,46.11.241.138,,22/04/2023 08:40,iPhone,10,10,10,10,Tarxien
215574558,426,,,2606:54c0:4ee0::47:590,,22/04/2023 08:41,iPhone,8,8,9,7,Zebbug (Ghawdex) (Malta)
215574573,427,,,77.71.172.224,,22/04/2023 08:38,Other,6,6,5,10,Zebbug (Ghawdex) (Malta)
215574577,428,,,185.5.48.52,,22/04/2023 08:42,OnePlus,5,4,8,9,Mdina
215574579,429,,,185.5.48.172,,22/04/2023 08:42,iPhone,8,8,9,5,Mqabba
215574584,430,,,141.8.75.7,,22/04/2023 08:43,Samsung,2,1,3,5,Zebbug (Ghawdex) (Malta)
215574592,431,,,212.65.104.5,,22/04/2023 08:37,Samsung,3,2,4,3,Zebbug (Ghawdex) (Malta)
215574594,432,,,185.5.48.132,,22/04/2023 08:42,iPhone,4,7,3,7,Hamrun
215574595,433,,,94.17.25.104,,22/04/2023 08:43,iPhone,9,9,9,10,Mqabba
215574607,434,,,141.8.33.199,,22/04/2023 08:43,iPhone,6,5,5,8,Mqabba
215574611,435,,,185.5.48.17,,22/04/2023 08:42,OnePlus,3,3,7,5,Mqabba
215574615,436,,,46.11.7.50,,22/04/2023 08:43,Samsung,5,8,3,7,Kirkop
215574632,437,,,141.8.125.61,,22/04/2023 08:44,Other,8,8,6,8,Zebbug (Ghawdex) (Malta)
215574641,438,,,185.5.48.15,,22/04/2023 08:45,Xiaomi,9,9,9,9,Mqabba
215574642,439,,,185.5.48.156,,22/04/2023 08:45,Samsung,1,2,1,1,Attard
215574645,440,,,185.5.48.147,,22/04/2023 08:42,Other,6,8,6,7,Gudja
215574672,441,,,185.5.48.132,,22/04/2023 08:45,OnePlus,6,8,6,7,Siggiewi
215574691,442,,,185.5.48.52,,22/04/2023 08:46,Samsung,5,8,1,10,Zebbug (Ghawdex) (Malta)
215574710,443,,,185.5.48.148,,22/04/2023 08:42,iPhone,10,10,10,10,Zebbug (Ghawdex) (Malta)
215574712,444,,,185.5.48.19,,22/04/2023 08:45,Samsung,6,10,6,10,Mqabba
215574723,445,,,185.5.48.155,,22/04/2023 08:46,Samsung,7,10,7,10,Zurrieq
215574729,446,,,185.5.48.145,,22/04/2023 08:46,Xiaomi,1,1,1,10,Qrendi
215574732,447,,,185.5.48.24,,22/04/2023 08:46,iPhone,9,10,2,10,Mqabba
215574771,448,,,185.5.48.23,,22/04/2023 08:48,iPhone,3,4,4,5,Zebbug (Ghawdex) (Malta)
215574775,449,,,141.8.127.157,,22/04/2023 08:50,Xiaomi,5,5,5,7,Zebbug (Ghawdex) (Malta)
215574804,450,,,46.11.82.15,,22/04/2023 08:48,Huawei,10,10,9,10,Mqabba
215574817,451,,,94.17.27.232,,22/04/2023 08:51,Other,8,9,9,10,Mqabba
215574835,452,,,185.5.48.10,,22/04/2023 08:52,Xiaomi,5,7,5,7,Luqa
215574859,453,,,185.5.48.173,,22/04/2023 08:53,Samsung,10,10,10,10,Siggiewi
215574872,454,,,46.11.51.179,,22/04/2023 08:54,iPhone,9,9,9,9,Mqabba
215574908,455,,,185.5.48.16,,22/04/2023 08:55,Samsung,8,8,8,8,Valletta
215574925,456,,,46.11.8.187,,22/04/2023 08:54,Samsung,10,10,10,10,Bulebel
215574931,457,,,185.5.48.4,,22/04/2023 08:54,iPhone,4,8,8,8,Zebbug (Ghawdex) (Malta)
215574937,458,,,77.25.152.204,,22/04/2023 08:55,iPhone,2,3,3,8,Sliema
215574956,459,,,78.133.75.24,,22/04/2023 08:57,iPhone,4,8,4,8,Zebbug (Ghawdex) (Malta)
215574957,460,,,92.251.60.43,,22/04/2023 08:45,Samsung,7,9,7,9,Zebbug (Ghawdex) (Malta)
215574997,461,,,78.133.123.130,,22/04/2023 08:57,Xiaomi,1,1,5,5,Zebbug (Ghawdex) (Malta)
215575037,462,,,77.71.251.43,,22/04/2023 08:59,iPhone,10,10,10,10,Qrendi
215575123,463,,,77.71.169.85,,22/04/2023 09:02,Xiaomi,5,8,9,9,Gudja
215575266,464,,,185.5.48.16,,22/04/2023 09:07,Samsung,8,10,7,10,Siggiewi
215575385,465,,,185.5.48.3,,22/04/2023 09:14,Samsung,8,7,7,8,Zebbug (Ghawdex) (Malta)
215575618,466,,,2a09:bac2:48d1:2c8::47:32f,,22/04/2023 09:24,iPhone,10,10,10,10,Safi
215575619,467,,,141.8.76.255,,22/04/2023 09:22,Samsung,4,10,6,1,Zebbug (Ghawdex) (Malta)
215575937,468,,,185.5.48.169,,22/04/2023 09:36,iPhone,1,1,6,6,Santa Lucija
215575947,469,,,185.5.48.140,,22/04/2023 09:37,Xiaomi,10,10,10,10,Naxxar
215576003,470,,,46.11.89.40,,22/04/2023 09:37,iPhone,8,8,7,9,Luqa
215576022,471,,,185.5.48.13,,22/04/2023 09:38,iPhone,4,5,6,5,Luqa
215576063,472,,,185.5.48.150,,22/04/2023 09:39,iPhone,3,4,3,5,Safi
215576075,473,,,46.11.3.147,,22/04/2023 09:39,Samsung,9,9,8,9,Luqa
215576080,474,,,185.5.48.143,,22/04/2023 09:41,Samsung,10,6,7,5,Qormi
215576088,475,,,185.5.48.174,,22/04/2023 09:39,iPhone,6,9,6,7,Luqa
215576102,476,,,185.5.48.137,,22/04/2023 09:41,Samsung,10,10,10,10,Marsa
215576108,477,,,185.5.48.137,,22/04/2023 09:42,iPhone,1,1,3,5,Santa Lucija
215576130,478,,,77.243.70.177,,22/04/2023 09:41,Other,9,10,8,10,Birzebbuga
215576147,479,,,185.5.48.159,,22/04/2023 09:42,Samsung,5,8,8,8,Zurrieq
215576149,480,,,94.17.113.225,,22/04/2023 09:43,Samsung,6,9,5,9,Marsa
215576152,481,,,185.5.48.36,,22/04/2023 09:37,iPhone,6,5,5,5,Gudja
215576153,482,,,92.251.7.142,,22/04/2023 09:43,Samsung,8,8,8,10,Qormi
215576156,483,,,37.75.42.98,,22/04/2023 09:43,iPhone,1,3,1,1,Luqa
215576177,484,,,94.17.45.220,,22/04/2023 09:43,Other,5,9,4,7,Marsa
215576180,485,,,185.5.48.44,,22/04/2023 09:44,Samsung,5,5,5,10,Luqa
215576209,486,,,193.160.118.41,,22/04/2023 09:46,iPhone,9,8,7,9,Marsaskala
215576219,487,,,46.11.100.237,,22/04/2023 09:44,iPhone,5,5,4,10,PIETA'
215576221,488,,,185.5.48.23,,22/04/2023 09:44,Samsung,5,10,5,4,Zebbug (Ghawdex) (Malta)
215576243,489,,,2a04:4e41:66:62::755e:f428,,22/04/2023 09:45,iPhone,1,8,1,7,Gzira
215576248,490,,,2a09:bac2:48d2:126e::1d6:55,,22/04/2023 09:44,iPhone,5,3,4,8,Bahar ic-Caghaq
215576250,491,,,92.251.6.64,,22/04/2023 09:45,Samsung,5,5,5,10,Zabbar
215576256,492,,,185.5.48.24,,22/04/2023 09:44,iPhone,7,1,7,1,Marsa
215576262,493,,,85.232.212.18,,22/04/2023 09:47,Samsung,1,1,2,2,Luqa
215576273,494,,,185.5.48.5,,22/04/2023 09:47,iPhone,10,10,10,9,Hamrun
215576296,495,,,46.11.65.241,,22/04/2023 09:44,iPhone,4,7,1,5,San Gwann
215576304,496,,,185.5.48.159,,22/04/2023 09:44,OnePlus,1,1,5,10,Hamrun
215576359,497,,,185.5.48.152,,22/04/2023 09:49,OnePlus,5,4,7,7,Dingli
215576361,498,,,80.254.94.63,,22/04/2023 09:48,Samsung,10,10,10,10,Floriana
215576370,499,,,88.203.40.231,,22/04/2023 09:50,iPhone,7,10,7,10,Marsa
215576394,500,,,185.5.48.173,,22/04/2023 09:50,OnePlus,8,10,9,10,Dingli
215576423,501,,,185.5.48.145,,22/04/2023 09:51,Xiaomi,3,7,4,4,Birkirkara
215576450,502,,,78.133.35.7,,22/04/2023 09:50,Samsung,7,8,8,8,Bugibba
215576466,503,,,69.6.51.20,,22/04/2023 09:51,iPhone,1,1,1,1,Qawra
215576489,504,,,92.251.19.183,,22/04/2023 09:51,Samsung,2,8,1,8,Marsa
215576494,505,,,77.25.195.215,,22/04/2023 09:52,OnePlus,6,6,9,9,Gzira
215576501,506,,,188.172.92.240,,22/04/2023 09:53,iPhone,10,10,10,10,Qormi
215576532,507,,,194.204.107.142,,22/04/2023 09:51,Xiaomi,1,1,4,5,Dingli
215576539,508,,,185.5.48.138,,22/04/2023 09:55,iPhone,1,6,4,10,Valletta
215576540,509,,,88.203.124.247,,22/04/2023 09:52,Samsung,2,4,3,4,Dingli
215576555,510,,,185.5.48.35,,22/04/2023 09:53,Xiaomi,3,10,3,10,Marsa
215576576,511,,,185.5.48.36,,22/04/2023 09:52,OnePlus,8,8,8,9,Birkirkara
215576588,512,,,185.5.48.44,,22/04/2023 09:54,Samsung,1,4,1,5,San Pawl il-Bahar
215576594,513,,,2606:54c0:4ee0::27d:3,,22/04/2023 09:56,iPhone,2,3,3,9,Siggiewi
215576602,514,,,77.71.151.151,,22/04/2023 09:56,iPhone,9,8,9,10,Munxar
215576610,515,,,195.158.75.74,,22/04/2023 09:57,iPhone,6,6,8,9,Rabat (Ghawdex)
215576686,516,,,185.5.48.170,,22/04/2023 09:58,Other,5,5,5,8,Qormi
215576701,517,,,77.71.202.56,,22/04/2023 09:58,Samsung,9,9,9,10,Kirkop
215576716,518,,,185.5.48.12,,22/04/2023 09:54,Xiaomi,5,5,3,10,Attard
215576723,519,,,185.5.48.18,,22/04/2023 09:59,Samsung,4,7,5,7,Rabat (Malta)
215576726,520,,,69.6.38.238,,22/04/2023 09:48,iPhone,9,10,6,10,Marsa
215576759,521,,,46.11.12.166,,22/04/2023 10:01,Samsung,8,8,8,8,Floriana
215576855,522,,,185.5.48.154,,22/04/2023 10:04,Huawei,4,7,4,7,Rabat (Malta)
215576890,523,,,141.8.72.213,,22/04/2023 10:04,iPhone,1,5,5,5,Birzebbuga
215576921,524,,,46.11.216.23,,22/04/2023 10:05,Xiaomi,7,9,5,9,Safi
215576988,525,,,185.5.48.6,,22/04/2023 10:07,Other,7,8,8,2,Ghaxaq
215577022,526,,,46.11.109.155,,22/04/2023 10:09,Huawei,1,4,10,10,Dingli
215577023,527,,,77.71.142.112,,22/04/2023 10:09,Samsung,8,8,8,10,Rabat (Ghawdex)
215577044,528,,,2a09:bac2:48d4:126e::1d6:6a,,22/04/2023 10:07,iPhone,10,8,7,10,"Paola,Malta"
215577081,529,,,77.25.131.12,,22/04/2023 10:10,Huawei,5,10,5,10,Mtarfa
215577100,530,,,46.11.106.37,,22/04/2023 10:11,Xiaomi,2,3,4,1,Birkirkara
215577108,531,,,185.5.48.148,,22/04/2023 10:11,Samsung,3,8,3,8,Luqa
215577113,532,,,195.158.77.12,,22/04/2023 10:13,iPhone,6,7,8,8,Rabat (Ghawdex)
215577142,533,,,185.5.48.18,,22/04/2023 10:12,OnePlus,2,2,4,5,Dingli
215577158,534,,,185.5.48.23,,22/04/2023 09:46,iPhone,1,1,4,4,Marsa
215577182,535,,,185.5.48.39,,22/04/2023 10:10,OnePlus,9,8,9,10,Dingli
215577282,536,,,185.5.48.142,,22/04/2023 10:16,iPhone,6,6,7,10,Marsa
215577316,537,,,195.158.96.206,,22/04/2023 10:18,iPhone,1,2,1,5,Gudja
215577326,538,,,141.8.0.247,,22/04/2023 10:17,iPhone,2,2,1,3,Santa Lucija
215577351,539,,,185.5.48.34,,22/04/2023 10:20,iPhone,8,8,8,8,Dingli
215577570,540,,,92.251.93.165,,22/04/2023 10:26,Samsung,8,10,8,10,Msida
215577579,541,,,77.71.181.182,,22/04/2023 10:08,Samsung,9,8,8,8,Zebbug (Ghawdex) (Malta)
215577710,542,,,185.5.48.20,,22/04/2023 10:29,iPhone,7,9,10,10,Zebbug (Ghawdex) (Malta)
215577721,543,,,185.5.48.28,,22/04/2023 10:28,Samsung,8,8,8,10,Valletta
215577731,544,,,185.5.48.31,,22/04/2023 10:24,iPhone,1,10,4,10,Haz Zebbug (Ghawdex)
215577745,545,,,185.5.48.171,,22/04/2023 10:30,Xiaomi,9,10,10,10,Valletta
215577756,546,,,46.11.134.215,,22/04/2023 10:28,Other,10,10,10,10,Floriana
215577776,547,,,92.251.61.28,,22/04/2023 10:33,iPhone,10,10,10,10,Gudja
215577892,548,,,185.5.48.36,,22/04/2023 10:36,Xiaomi,2,2,4,2,Luqa
215577907,549,,,37.75.56.131,,22/04/2023 10:37,Xiaomi,2,5,5,4,Zebbug (Ghawdex) (Malta)
215578026,550,,,185.5.48.6,,22/04/2023 10:41,Samsung,8,8,8,8,Tarxien
215578088,551,,,185.5.48.175,,22/04/2023 10:44,Samsung,1,5,1,5,PIETA'
215578101,552,,,84.255.48.172,,22/04/2023 10:43,Samsung,8,8,8,8,Valletta
215578105,553,,,84.255.40.200,,22/04/2023 10:44,Samsung,10,10,10,10,Msida
215578119,554,,,185.5.48.131,,22/04/2023 10:43,Samsung,10,10,10,10,Floriana
215578168,555,,,46.11.109.46,,22/04/2023 10:44,Samsung,10,10,10,10,Blata-l-Bajda
215578171,556,,,92.251.52.121,,22/04/2023 10:45,iPhone,1,1,1,1,Pieta
215578181,557,,,185.5.48.38,,22/04/2023 10:45,iPhone,1,1,5,5,Hamrun
215578214,558,,,94.17.96.51,,22/04/2023 10:44,Samsung,2,6,5,8,Zebbug (Ghawdex) (Malta)
215578241,559,,,141.8.35.47,,22/04/2023 10:44,Xiaomi,1,5,1,5,Luqa
215578245,560,,,185.5.48.24,,22/04/2023 10:45,Samsung,8,8,8,9,Hamrun
215578257,561,,,78.133.77.162,,22/04/2023 10:47,iPhone,3,9,4,10,Hamrun
215578263,562,,,185.5.48.142,,22/04/2023 10:47,iPhone,10,10,8,10,Hamrun
215578315,563,,,141.8.41.225,,22/04/2023 10:50,Samsung,6,9,6,10,Marsa
215578328,564,,,84.255.45.54,,22/04/2023 10:49,iPhone,1,10,1,10,Valletta
215578338,565,,,185.5.48.36,,22/04/2023 10:49,Samsung,6,8,6,9,Santa Venera
215578382,566,,,94.17.82.179,,22/04/2023 10:51,iPhone,2,10,2,10,Msida
215578436,567,,,46.11.179.207,,22/04/2023 10:53,Samsung,1,7,1,10,"Paola,Malta"
215578502,568,,,185.5.48.174,,22/04/2023 10:54,Samsung,10,10,10,10,Hamrun
215578517,569,,,77.25.132.133,,22/04/2023 10:50,Samsung,3,5,6,7,Hamrun
